序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
136,000039,中集集团,10.04,6.13,0.58,1143056.0,1138661956.72,8.03,10.16,9.4,9.44,9.46,2.42,4.97,25.94,1.11,54140904665.0,23106127696.0,0.2,0.1,24.72,32.11
137,920002,万达轴承,114.64,6.12,6.61,27718.0,311771209.11,10.27,117.2,106.1,107.98,108.03,2.96,8.83,82.02,7.23,5216460252.0,3596773368.0,-0.01,0.02,3.98,139.43
138,603773,沃格光电,33.73,6.07,1.93,196374.0,659629505.0,12.04,34.94,31.11,31.11,31.8,1.75,8.74,-84.9,6.5,7577735691.0,7575104751.0,0.0,0.12,-0.35,33.58
139,002921,联诚精密,16.36,6.03,0.93,107323.0,171767026.45,10.11,16.68,15.12,15.34,15.43,2.99,8.35,-159.16,1.84,2437151278.0,2102286667.0,0.06,0.0,3.22,49.54
140,603337,杰克科技,42.27,6.02,2.4,85306.0,357506411.0,9.13,43.2,39.56,39.67,39.87,2.47,1.8,22.16,4.1,20138581591.0,20024376505.0,-0.05,0.05,-11.12,40.95
141,920593,鼎智科技,37.66,6.02,2.14,85938.0,317618024.06,9.15,38.3,35.05,35.2,35.52,2.62,5.32,204.47,10.05,7166863403.0,6086243032.0,0.08,0.29,-7.04,40.21
142,600236,桂冠电力,7.59,6.01,0.43,695310.0,518077753.0,8.1,7.73,7.15,7.53,7.16,5.31,0.88,18.55,3.36,59827247517.0,59827247517.0,-0.13,-0.26,18.22,14.48
143,002765,蓝黛科技,12.9,6.0,0.73,644435.0,823354763.94,10.02,13.29,12.07,12.12,12.17,3.51,10.81,36.99,3.2,8412452361.0,7686918306.0,0.0,-0.08,-11.52,50.88
144,300095,华伍股份,12.77,5.98,0.72,1052307.0,1295435854.78,16.02,13.33,11.4,11.68,12.05,1.45,31.07,97.64,3.21,5364551394.0,4325544799.0,0.0,0.08,37.9,90.6
145,002276,万马股份,17.32,5.93,0.97,913162.0,1545001942.76,11.01,17.9,16.1,16.2,16.35,2.49,9.07,31.9,2.87,17511826725.0,17445667356.0,0.06,0.0,-3.94,105.95
146,000048,京基智农,17.23,5.9,0.96,453548.0,766352334.72,7.19,17.47,16.3,16.56,16.27,2.15,8.62,23.01,2.16,9136763168.0,9069175047.0,-0.12,-0.12,6.69,-0.35
147,300607,拓斯达,33.77,5.9,1.88,504486.0,1667126899.02,10.19,34.59,31.34,31.58,31.89,1.93,15.19,244.86,5.65,16107358353.0,11213308373.0,-0.03,-0.06,-6.3,32.48
148,603221,爱丽家居,13.12,5.89,0.73,251268.0,336515810.0,9.93,13.63,12.4,12.4,12.39,2.63,10.37,111.54,2.0,3208364800.0,3178582400.0,-0.08,-1.2,5.81,46.59
149,300007,汉威科技,54.02,5.88,3.0,427289.0,2273579424.02,12.52,56.24,49.85,50.21,51.02,2.3,15.08,156.36,6.09,17688612338.0,15303598007.0,0.02,0.28,-16.73,164.67
150,002657,中科金财,30.02,5.85,1.66,655077.0,1949996158.06,9.1,30.98,28.4,28.53,28.36,2.98,19.49,-68.42,5.87,10208360890.0,10090143481.0,0.03,0.2,-7.72,63.86
151,603730,岱美股份,8.71,5.83,0.48,546995.0,470998003.0,10.94,8.98,8.08,8.15,8.23,2.61,2.55,31.56,4.1,18714168356.0,18714168356.0,-0.46,-0.23,45.41,30.98
152,920179,凯德石英,37.07,5.82,2.04,41416.0,151132819.96,5.25,37.38,35.54,35.55,35.03,2.01,6.94,93.72,3.68,2779137900.0,2213763831.0,-0.03,0.19,-5.19,46.41
153,301529,福赛科技,106.96,5.79,5.85,58879.0,614088069.38,14.05,111.21,97.0,98.01,101.11,1.96,13.02,63.81,6.64,9074187982.0,4838711030.0,-0.17,0.28,32.9,277.28
154,002363,隆基机械,10.8,5.78,0.59,1115229.0,1133343835.0,19.69,11.2,9.19,9.47,10.21,2.6,26.82,81.45,2.11,4502469251.0,4490188204.0,0.0,0.28,36.71,65.9
155,003021,兆威机电,128.91,5.77,7.03,149998.0,1862822884.56,7.93,128.96,119.3,120.01,121.88,1.41,7.23,128.41,9.11,31029694062.0,26727759817.0,-0.01,0.7,-7.06,75.08
156,601231,环旭电子,31.01,5.76,1.69,669022.0,2051183431.0,9.52,31.84,29.05,29.12,29.32,1.14,2.99,41.23,3.52,69443333315.0,69443333315.0,0.06,-0.13,41.21,90.6
157,300591,万里马,10.49,5.75,0.57,791613.0,811302661.37,12.3,10.88,9.66,9.89,9.92,1.88,22.59,-48.48,16.75,4255517921.0,3676166235.0,0.0,-0.47,2.44,155.23
158,301510,固高科技,38.9,5.74,2.11,256572.0,975927841.54,7.94,39.19,36.27,36.5,36.79,1.78,9.19,261.57,11.05,15560389000.0,10859295214.0,-0.03,0.03,11.05,49.27
159,002788,鹭燕医药,23.53,5.71,1.27,775038.0,1775767821.38,7.73,23.53,21.81,22.2,22.26,0.79,20.3,31.21,2.82,9141798798.0,8983608138.0,0.34,0.38,189.78,199.36
160,688171,纬德信息,45.35,5.69,2.44,27824.0,127897563.0,11.21,47.87,43.06,43.31,42.91,3.97,3.32,653.32,4.61,3799123690.0,3799123690.0,-0.04,0.07,-16.68,171.72
161,002490,山东墨龙,6.89,5.67,0.37,619538.0,416745096.44,9.51,7.08,6.46,6.56,6.52,2.98,11.44,759.14,11.04,5497175476.0,3732464580.0,0.0,-0.29,15.99,147.84
162,301237,和顺科技,61.61,5.61,3.27,92380.0,561987028.61,9.15,63.3,57.96,59.45,58.34,5.43,14.03,-161.04,3.77,4928800000.0,4057788625.0,-0.02,1.72,25.07,157.78
163,920130,立方控股,23.18,5.56,1.22,49270.0,116604097.29,6.28,24.38,23.0,23.0,21.96,6.18,8.81,-112.77,4.18,2138198210.0,1297054424.0,-0.13,-0.22,-15.0,49.55
164,300205,*ST天喻,4.95,5.54,0.26,140357.0,69846031.8,13.86,5.2,4.55,4.55,4.69,2.57,3.26,-12.83,2.17,2128777200.0,2128777200.0,1.23,1.23,8.79,13.53
165,300055,万邦达,8.03,5.52,0.42,310748.0,249969774.79,9.33,8.24,7.53,7.6,7.61,3.14,4.91,201.63,1.3,6719099336.0,5080590186.0,-0.25,0.0,38.69,67.99
166,002099,海翔药业,6.51,5.51,0.34,720522.0,474889848.85,8.1,6.79,6.29,6.32,6.17,3.28,4.46,1084.1,2.06,10537836297.0,10518193088.0,-0.15,0.0,14.01,26.16
167,300329,海伦钢琴,16.2,5.47,0.84,103577.0,165891205.0,8.53,16.53,15.22,15.4,15.36,1.59,4.11,-77.09,6.04,4096798236.0,4084481489.0,0.25,0.31,21.35,217.03
168,300857,协创数据,156.89,5.47,8.14,178060.0,2767047261.65,8.81,159.61,146.5,148.94,148.75,1.69,5.16,58.35,13.82,54302887448.0,54147213346.0,-0.06,0.1,-13.4,106.05
169,603786,科博达,80.55,5.43,4.15,80366.0,636727220.0,8.22,81.3,75.02,76.3,76.4,1.72,1.99,37.75,5.97,32530657185.0,32530657185.0,-0.1,-0.79,-25.6,31.73
170,688018,乐鑫科技,172.9,5.41,8.87,62827.0,1069018551.0,7.8,176.88,164.08,164.67,164.03,2.05,4.01,57.53,6.69,28899026429.0,27093900634.0,-0.01,-0.02,-13.24,11.07
171,002203,海亮股份,13.25,5.41,0.68,353719.0,456634556.45,7.56,13.25,12.3,12.37,12.57,1.62,1.6,24.63,1.81,30365757381.0,29310871814.0,0.15,0.3,0.76,26.43
172,002915,中欣氟材,24.99,5.4,1.28,360984.0,889591620.55,11.47,25.97,23.25,23.5,23.71,1.92,12.53,779.74,6.22,8133454691.0,7199178551.0,0.0,-0.04,-6.37,95.54
173,603344,星德胜,33.96,5.4,1.74,113292.0,377822194.0,9.09,34.5,31.57,32.3,32.22,1.02,20.97,37.04,3.14,6606272081.0,1834892081.0,0.18,0.0,17.96,40.8
174,300390,天华新能,56.65,5.38,2.89,523098.0,2891310233.38,11.76,58.0,51.68,52.54,53.76,0.84,7.78,1073.97,4.31,47062032140.0,38099196691.0,-0.09,0.12,137.03,152.34
175,688233,神工股份,73.31,5.36,3.73,106870.0,778161645.0,10.26,75.7,68.56,68.56,69.58,1.08,6.28,131.57,6.73,12485113506.0,12485113506.0,-0.01,-0.07,62.19,213.56
176,603662,柯力传感,70.33,5.35,3.57,163998.0,1132930148.0,7.4,70.99,66.05,66.92,66.76,2.85,5.84,58.3,7.17,19750764616.0,19750764616.0,0.0,0.19,-8.16,9.34
177,600230,沧州大化,14.46,5.32,0.73,315549.0,444904426.0,9.61,14.69,13.37,13.62,13.73,2.33,7.62,94.27,1.49,5985876277.0,5985876277.0,-0.21,-0.21,17.47,35.14
178,000678,襄阳轴承,15.44,5.32,0.78,753640.0,1143555526.88,10.16,15.8,14.31,14.43,14.66,1.88,16.4,-198.17,8.9,7096406146.0,7096406146.0,0.0,0.52,15.66,137.17
179,002698,博实股份,17.05,5.25,0.85,417535.0,704650198.88,7.9,17.54,16.26,16.4,16.2,2.85,4.96,30.72,4.39,17434673728.0,14346529613.0,-0.06,-0.06,-3.13,1.79
180,300652,雷迪克,56.69,5.23,2.82,69967.0,389743878.4,8.84,57.79,53.03,53.08,53.87,2.82,5.84,41.2,5.0,7561911527.0,6786809282.0,0.04,0.02,-2.56,149.19
181,002249,大洋电机,11.09,5.22,0.55,1959388.0,2143979713.36,8.82,11.33,10.4,10.44,10.54,2.11,10.71,24.05,2.76,27086459780.0,20291973557.0,-0.09,0.09,-7.12,96.63
182,605133,嵘泰股份,34.92,5.18,1.72,168670.0,581048513.0,8.55,35.47,32.63,32.98,33.2,2.27,5.98,49.98,2.62,9875606193.0,9851564471.0,-0.2,-0.03,-14.6,94.22
183,300276,三丰智能,9.95,5.18,0.49,1167487.0,1142551351.91,9.09,10.13,9.27,9.36,9.46,2.23,11.04,275.9,7.03,13940377751.0,10518384407.0,0.1,0.1,0.0,10.68
184,000681,视觉中国,22.81,5.16,1.12,792324.0,1781586620.72,5.67,23.04,21.81,21.9,21.69,2.97,11.72,161.28,4.41,15980171315.0,15425569135.0,0.04,0.0,15.61,9.66
185,603080,新疆火炬,24.09,5.15,1.18,135151.0,324032176.0,12.18,25.2,22.41,22.79,22.91,2.35,9.55,16.21,2.24,3408735000.0,3408735000.0,0.0,0.04,-1.59,55.22
186,002485,ST雪发,4.31,5.12,0.21,39583.0,16800554.0,4.88,4.31,4.11,4.11,4.1,0.86,0.73,-38.47,1.99,2344640000.0,2344640000.0,0.0,0.0,19.39,33.02
187,600143,金发科技,20.0,5.1,0.97,1962434.0,3857380084.0,8.83,20.42,18.74,18.87,19.03,2.44,7.45,37.12,2.76,52696520560.0,52696520560.0,0.0,0.1,-4.72,134.19
188,600501,航天晨光,27.39,5.1,1.33,881693.0,2421947784.0,12.55,28.67,25.4,25.6,26.06,1.73,20.61,-77.65,6.8,11718104838.0,11718104838.0,0.0,-0.04,16.36,50.99
189,603085,天成自控,11.98,5.09,0.58,497079.0,601978690.0,10.44,12.54,11.35,11.36,11.4,3.48,12.52,70.89,5.34,4757258000.0,4757258000.0,0.08,0.34,12.91,10.41
190,300528,幸福蓝海,20.86,5.09,1.01,274645.0,569345920.28,8.41,21.37,19.7,19.7,19.85,2.18,7.37,-1415.57,14.71,7772604006.0,7772604006.0,-0.05,0.1,-5.05,139.77
191,605081,*ST太和,10.4,5.05,0.5,76331.0,78926179.0,5.76,10.4,9.83,9.9,9.9,2.68,6.74,-10.71,1.32,1177769549.0,1177769549.0,0.0,0.0,-17.72,-0.76
192,300386,飞天诚信,17.9,5.05,0.86,360222.0,656171499.12,11.15,18.9,17.0,17.24,17.04,4.91,14.37,540.61,5.08,7482987600.0,4488561989.0,-0.06,0.28,-0.5,6.55
193,600107,ST尔雅,6.86,5.05,0.33,47984.0,32503748.0,5.67,6.86,6.49,6.53,6.53,0.54,1.33,-51.91,5.41,2469600000.0,2469600000.0,0.0,0.0,5.86,50.11
194,002713,*ST东易,8.55,5.04,0.41,995.0,850383.0,0.0,8.55,8.55,8.55,8.14,,0.02,-104.71,14.62,8134514323.0,4501582105.0,0.0,0.0,112.69,186.91
195,300990,同飞股份,94.42,5.04,4.53,120487.0,1137855397.07,10.42,97.7,88.33,89.15,89.89,1.06,15.62,66.94,7.87,16106083343.0,7281952244.0,0.12,-0.26,9.88,131.42
196,603007,*ST花王,5.85,5.03,0.28,368220.0,214587950.0,2.69,5.85,5.7,5.85,5.57,3.34,7.37,-98.67,10.77,5129842191.0,2924010051.0,0.0,0.0,8.74,-41.85
197,002816,*ST和科,22.42,5.01,1.07,48139.0,106144744.0,5.62,22.42,21.22,21.42,21.35,1.93,4.81,249.71,9.69,2242000000.0,2242000000.0,0.0,0.0,19.0,52.21
198,002592,ST八菱,8.59,5.01,0.41,176263.0,149867801.9,3.06,8.59,8.34,8.42,8.18,2.45,6.71,19.54,2.48,2433814639.0,2256733618.0,0.0,0.0,30.75,86.33
199,600728,佳都科技,6.72,5.0,0.32,2638333.0,1838129343.0,5.16,7.04,6.71,7.04,6.4,7.36,12.37,56.9,1.82,14331067034.0,14331067034.0,0.0,-0.15,-7.18,43.59
200,002532,天山铝业,16.2,4.99,0.77,706720.0,1128618001.51,9.46,16.46,15.0,15.15,15.43,1.5,1.71,16.92,2.59,75360543723.0,66906088322.0,0.0,-0.12,41.61,116.87
201,603828,ST柯利达,8.62,4.99,0.41,130315.0,110589954.0,4.99,8.62,8.21,8.37,8.21,1.87,2.19,-38.98,7.97,5137176562.0,5136999568.0,0.0,0.0,84.98,197.24
202,603389,*ST亚振,47.54,4.99,2.26,22899.0,107051946.0,4.95,47.54,45.3,45.5,45.28,0.81,0.87,-298.24,53.4,12491230080.0,12491230080.0,0.02,0.23,30.25,675.53
203,300819,聚杰微纤,37.48,4.99,1.78,203404.0,724800704.3,14.51,39.1,33.92,34.27,35.7,1.87,15.09,79.91,6.43,5592203400.0,5050889130.0,-0.32,-0.56,55.2,197.46
204,000430,*ST张股,7.57,4.99,0.36,468.0,354321.42,0.0,7.57,7.57,7.57,7.21,0.01,0.01,-205.24,5.87,6128939766.0,2805112599.0,0.0,0.0,7.83,40.45
205,002937,兴瑞科技,24.24,4.98,1.15,117038.0,281114869.4,7.62,24.5,22.74,22.91,23.09,1.34,3.94,45.68,4.73,7218155664.0,7198157179.0,0.0,0.08,30.18,46.91
206,603843,*ST正平,5.48,4.98,0.26,28218.0,15463354.0,0.0,5.48,5.48,5.48,5.22,0.09,0.4,-28.82,13.7,3833935339.0,3833935339.0,0.0,0.0,6.0,51.8
207,002100,天康生物,7.6,4.97,0.36,663535.0,500173904.9,7.32,7.77,7.24,7.24,7.24,3.43,4.86,18.9,1.45,10375911514.0,10375911514.0,0.0,0.0,1.88,20.06
208,001306,夏厦精密,90.9,4.97,4.3,34286.0,305098350.41,8.26,92.18,85.03,86.0,86.6,2.85,22.12,169.44,4.26,5713119540.0,1408950000.0,0.0,0.03,-13.46,62.21
209,301571,国科天成,55.3,4.95,2.61,88816.0,481509654.16,10.65,57.49,51.88,52.69,52.69,1.69,7.45,59.09,5.06,9922252712.0,6589934547.0,0.0,-0.23,24.35,30.39
210,002822,*ST中装,4.03,4.95,0.19,8394.0,3382842.45,0.0,4.03,4.03,4.03,3.84,0.04,0.08,-11.65,2.17,7862297066.0,4314479183.0,0.0,0.0,20.3,5.22
211,300984,金沃股份,76.82,4.95,3.62,78163.0,597448539.59,9.02,78.68,72.08,72.35,73.2,1.73,10.09,190.18,9.12,9469494006.0,5951387517.0,0.17,0.03,8.17,167.95
212,002168,*ST惠程,4.25,4.94,0.2,88883.0,37559287.0,4.94,4.25,4.05,4.1,4.05,0.81,1.13,-57.84,147.05,3332694314.0,3332694314.0,0.0,0.0,4.17,53.43
213,300022,吉峰科技,8.11,4.92,0.38,314563.0,255770109.02,9.83,8.45,7.69,7.7,7.73,3.57,6.36,-410.97,7.54,4008289482.0,4008200677.0,-0.12,0.12,-5.26,51.02
214,600882,妙可蓝多,25.62,4.87,1.19,117539.0,294762625.0,5.16,25.65,24.39,24.49,24.43,0.99,2.3,55.71,2.83,13067574436.0,13067574436.0,0.04,0.12,6.48,43.13
215,603767,中马传动,24.98,4.87,1.16,218517.0,536264821.0,7.05,25.27,23.59,23.65,23.82,3.0,7.08,228.7,5.55,7709614870.0,7709614870.0,0.16,0.28,-8.73,115.72
216,600678,四川金顶,13.41,4.85,0.62,881048.0,1171809020.0,10.95,13.83,12.43,12.7,12.79,1.32,25.25,109.49,16.6,4679955900.0,4679955900.0,0.0,0.07,46.08,105.05
217,300970,华绿生物,21.56,4.81,0.99,195005.0,425050566.98,13.22,22.74,20.02,20.72,20.57,1.84,20.5,121.38,1.71,2643452196.0,2051134941.0,-0.55,-0.6,44.99,81.18
218,603095,越剑智能,18.18,4.78,0.83,204873.0,371407083.0,12.51,19.08,16.91,17.56,17.35,2.03,7.93,43.6,2.03,4695334056.0,4695334056.0,-0.05,-0.05,13.13,22.18
219,605555,德昌股份,18.67,4.77,0.85,159587.0,294316792.0,6.62,18.85,17.67,17.72,17.82,2.37,3.3,41.85,2.99,9037568977.0,9037568977.0,0.16,0.05,8.86,13.98
220,688623,双元科技,95.7,4.75,4.34,26755.0,247946101.0,8.81,96.35,88.3,89.51,91.36,2.23,13.98,81.51,2.68,5659956390.0,1831956390.0,0.01,0.0,46.8,78.71
221,920857,泓禧科技,36.5,4.73,1.65,20802.0,75350692.81,9.76,37.8,34.4,34.78,34.85,0.72,2.81,-237.54,7.27,2701261048.0,2701261048.0,0.14,0.61,38.21,159.6
222,300879,大叶股份,30.53,4.73,1.38,94493.0,286374583.42,7.86,31.21,28.92,29.12,29.15,3.05,4.7,37.43,4.48,6179236371.0,6137398517.0,0.1,0.3,-14.39,94.96
223,600711,盛屯矿业,15.1,4.72,0.68,1691318.0,2493979678.0,9.71,15.28,13.88,14.0,14.42,1.13,5.47,20.57,2.79,46668234420.0,46668234420.0,0.07,0.0,61.84,216.56
224,601600,中国铝业,11.99,4.72,0.54,4097544.0,4820315432.0,8.73,12.12,11.12,11.13,11.45,1.36,3.11,14.19,2.8,205696028615.0,157948648400.0,0.0,0.08,49.32,69.11
225,300680,隆盛科技,56.26,4.71,2.53,274402.0,1484961911.91,8.34,56.26,51.78,52.66,53.73,1.32,15.61,45.7,6.47,12811306548.0,9892653756.0,0.16,0.41,-13.31,136.78
226,301023,奕帆传动,43.9,4.7,1.97,62081.0,266105253.2,8.92,44.58,40.84,41.49,41.93,1.51,14.85,44.12,4.19,3431515935.0,1835286561.0,0.02,0.02,6.55,34.42
227,300718,长盛轴承,88.83,4.7,3.99,224187.0,1962059816.13,7.83,90.0,83.36,84.0,84.84,2.14,11.57,106.0,15.85,26540541235.0,17218987791.0,-0.01,0.03,-1.76,193.27
228,688143,长盈通,50.2,4.69,2.25,120821.0,608438206.0,8.65,51.45,47.3,47.72,47.95,1.46,9.87,157.49,4.77,6464796260.0,6143196185.0,0.0,-0.12,11.38,128.49
229,600295,鄂尔多斯,12.5,4.69,0.56,211066.0,265359080.0,9.55,12.97,11.83,11.87,11.94,2.34,1.07,15.38,1.67,34984703175.0,24694703175.0,0.08,0.08,22.43,36.46
230,301613,新铝时代,51.17,4.68,2.29,54500.0,276192641.95,6.96,51.8,48.4,49.08,48.88,3.41,6.5,30.04,4.64,7360356609.0,4293226809.0,0.0,0.14,-2.68,35.48
231,603933,睿能科技,26.87,4.67,1.2,281302.0,733813417.0,10.99,27.6,24.78,25.09,25.67,1.61,13.55,102.65,4.23,5576722730.0,5576722730.0,0.0,-0.22,58.24,73.58
232,300027,华谊兄弟,2.24,4.67,0.1,2281207.0,514758835.27,14.02,2.41,2.11,2.12,2.14,3.39,9.18,-40.92,23.62,6214893259.0,5566352483.0,-0.44,0.0,-14.83,-14.5
233,300587,天铁科技,6.06,4.66,0.27,616299.0,368451922.49,9.67,6.26,5.7,5.79,5.79,1.32,5.86,-101.74,3.28,7867508910.0,6374741317.0,0.0,-0.16,-30.82,38.99
234,300660,江苏雷利,56.45,4.65,2.51,277095.0,1549465708.93,11.44,58.7,52.53,53.0,53.94,1.87,6.2,71.5,7.28,25240858135.0,25220650107.0,0.0,-0.09,-3.17,109.7
235,002293,罗莱生活,10.42,4.62,0.46,207988.0,216834942.9,9.34,10.85,9.92,9.92,9.96,3.15,2.52,19.16,2.17,8688638652.0,8612995579.0,-0.19,0.39,29.12,44.72
236,300071,福石控股,5.9,4.61,0.26,1518111.0,904616959.14,6.21,6.15,5.8,5.8,5.64,2.22,16.06,-79.44,40.54,5686917582.0,5577570109.0,0.0,0.0,34.7,24.47
237,603365,水星家纺,20.99,4.58,0.92,53729.0,112352522.0,7.32,21.42,19.95,19.99,20.07,2.63,2.07,17.79,1.83,5509797337.0,5453250277.0,-0.29,0.0,24.94,37.1
238,688696,极米科技,109.32,4.56,4.77,15871.0,173440059.0,9.16,113.19,103.61,103.61,104.55,2.86,2.27,72.06,2.65,7652400000.0,7652400000.0,-0.32,-0.22,-10.02,11.53
239,600243,*ST海华,5.29,4.55,0.23,116331.0,59821579.0,5.73,5.3,5.01,5.01,5.06,2.37,2.65,-272.3,3.66,2321516500.0,2321516500.0,0.0,0.0,-8.48,43.36
240,603920,世运电路,48.56,4.54,2.11,467894.0,2281658292.0,7.19,50.0,46.66,46.66,46.45,1.38,6.49,41.98,5.42,34991962914.0,34991962914.0,0.0,0.12,5.5,70.39
241,688556,高测股份,11.75,4.54,0.51,599781.0,696026282.0,8.36,11.99,11.05,11.17,11.24,1.63,7.22,-89.68,2.5,9761593725.0,9761593725.0,0.77,0.51,15.99,49.49
242,603516,淳中科技,230.2,4.54,10.0,76482.0,1767051777.0,7.99,237.6,220.0,220.0,220.2,1.16,3.76,-1200.28,33.61,46792357826.0,46792357826.0,0.02,0.09,39.8,318.32
243,300817,双飞集团,21.67,4.53,0.94,130031.0,276417853.89,6.22,21.79,20.5,20.59,20.73,1.49,10.38,77.09,4.64,4730522861.0,2714411353.0,0.05,0.42,3.49,59.46
244,301000,肇民科技,40.58,4.51,1.75,123195.0,492160882.14,6.82,41.05,38.4,38.43,38.83,2.36,5.37,68.79,7.92,9855961727.0,9303749087.0,0.0,0.07,-16.55,60.97
245,688691,灿芯股份,108.57,4.49,4.67,102061.0,1121746893.0,8.66,114.0,105.0,106.5,103.9,2.1,14.28,-103.41,10.39,13028400000.0,7758956136.0,0.07,0.32,22.98,41.31
246,003033,征和工业,76.55,4.48,3.28,80879.0,615833572.0,12.42,80.6,71.5,73.0,73.27,2.56,10.02,35.37,4.62,6257962500.0,6180943019.0,0.07,0.18,28.1,190.51
247,603799,华友钴业,68.03,4.47,2.91,820419.0,5502903642.0,7.34,68.64,63.86,63.88,65.12,1.23,4.35,22.95,2.7,129034371621.0,128173888724.0,0.0,-0.01,12.91,136.46
248,300785,值得买,40.96,4.46,1.75,233251.0,945888001.72,4.08,41.23,39.63,39.63,39.21,2.47,19.07,454.24,4.31,8145110753.0,5010812314.0,0.02,0.02,10.79,22.82
249,002152,广电运通,13.35,4.46,0.57,978094.0,1308952243.26,6.18,13.66,12.87,12.87,12.78,4.37,3.94,41.29,2.61,33153161688.0,33136485069.0,-0.07,0.0,-4.23,16.49
250,002169,智光电气,12.24,4.44,0.52,1111021.0,1343040759.7,9.04,12.57,11.51,11.68,11.72,1.16,14.64,-140.16,3.63,9580298111.0,9286169356.0,-0.08,0.08,52.43,101.65
251,603898,好莱客,13.89,4.44,0.59,134224.0,183681440.0,7.74,14.04,13.01,13.01,13.3,2.13,4.31,103.44,1.37,4324582911.0,4324582911.0,-0.22,0.07,37.12,49.03
252,301196,唯科科技,83.0,4.44,3.53,57697.0,469275115.67,7.85,83.89,77.65,78.41,79.47,1.33,4.63,35.09,3.14,10396289251.0,10339913576.0,-0.02,-0.06,-14.43,157.2
253,601100,恒立液压,112.96,4.4,4.76,170884.0,1917772021.0,5.17,114.15,108.56,108.56,108.2,1.95,1.27,54.43,8.88,151459139256.0,151459139256.0,0.04,-0.02,19.31,118.2
254,920438,戈碧迦,42.1,4.39,1.77,67365.0,283587503.99,9.67,43.56,39.66,40.39,40.33,1.85,4.83,210.24,6.15,6088923000.0,5868489505.0,-0.19,-0.28,-8.85,166.62
255,002031,巨轮智能,8.08,4.39,0.34,2267923.0,1806779235.34,7.11,8.16,7.61,7.64,7.74,1.46,11.7,-148.96,8.36,17771117014.0,15665129015.0,0.12,0.25,-1.34,62.58
256,300100,双林股份,40.77,4.38,1.71,394899.0,1584342773.85,7.65,41.5,38.51,38.7,39.06,2.46,7.16,43.48,7.58,23319744464.0,22496316565.0,0.02,0.1,-8.87,107.48
257,301171,易点天下,36.74,4.38,1.54,735144.0,2684438369.61,5.99,37.62,35.51,36.0,35.2,1.95,19.3,63.87,4.63,17337088150.0,13993860060.0,0.03,0.16,20.82,30.89
258,300269,联建光电,6.75,4.33,0.28,883779.0,596654266.75,9.89,7.01,6.37,6.5,6.47,1.56,16.81,152.45,34.49,3706518319.0,3548337320.0,0.0,0.75,36.09,69.6
259,300580,贝斯特,26.34,4.28,1.08,202212.0,526082272.04,6.22,26.57,25.0,25.05,25.26,2.65,4.29,41.86,4.06,13184325404.0,12401229566.0,0.04,0.19,-10.32,15.63
260,600381,*ST春天,4.39,4.28,0.18,59920.0,25751953.0,4.75,4.39,4.19,4.19,4.21,1.32,1.02,-682.59,2.5,2577196653.0,2577196653.0,0.23,0.46,-10.59,20.27
261,688521,芯原股份,140.99,4.28,5.79,285876.0,4017321046.0,7.7,144.41,134.0,134.64,135.2,1.34,5.44,-160.39,20.84,74140757910.0,74140757910.0,0.0,-0.01,-25.01,168.91
262,600699,均胜电子,30.99,4.24,1.26,883547.0,2691009302.0,8.71,31.72,29.13,29.35,29.73,1.21,6.52,32.18,3.36,48058379747.0,41993112428.0,0.03,0.13,-11.71,101.1
263,002126,银轮股份,38.81,4.24,1.58,342394.0,1317600824.69,6.88,39.3,36.74,37.1,37.23,1.17,4.32,36.56,4.86,32742068182.0,30759641855.0,-0.03,-0.05,-8.68,108.66
264,603306,华懋科技,61.89,4.23,2.51,122328.0,743771133.0,6.1,62.5,58.88,58.88,59.38,1.05,3.71,88.66,6.57,20392098966.0,20392098966.0,0.0,0.0,21.45,96.35
265,688256,寒武纪-U,1415.8,4.22,57.3,91354.0,12869406686.0,5.9,1439.0,1358.88,1358.88,1358.5,1.35,2.18,279.04,52.78,597021863686.0,592300247139.0,0.0,-0.08,6.97,115.17
266,688320,禾川科技,37.68,4.2,1.52,104453.0,389748918.0,8.55,38.6,35.51,36.16,36.16,2.06,6.92,-46.57,4.55,5690195010.0,5690195010.0,0.0,0.05,-20.92,-3.14
267,920670,数字人,15.87,4.2,0.64,59080.0,93960786.99,6.37,16.23,15.26,15.39,15.23,1.98,8.86,961.65,6.94,1685114688.0,1057710441.0,0.0,0.19,3.25,2.99
268,300980,祥源新材,33.56,4.19,1.35,153966.0,507215509.98,7.51,34.15,31.73,32.2,32.21,1.83,15.66,85.48,3.29,4633468045.0,3300338995.0,0.06,0.3,19.26,47.71
269,688210,统联精密,56.98,4.17,2.28,64883.0,366084781.0,8.65,58.79,54.06,55.0,54.7,1.39,4.01,1201.48,7.03,9222715962.0,9222715962.0,0.18,0.74,-7.8,187.63
270,688685,迈信林,56.04,4.16,2.24,46810.0,262054576.0,8.14,57.66,53.28,54.79,53.8,2.22,3.19,109.55,9.74,8229567419.0,8229567419.0,-0.02,0.0,-6.69,69.66
271,301596,瑞迪智驱,78.9,4.14,3.14,21817.0,169437370.13,6.18,79.68,75.0,75.5,75.76,2.68,6.97,57.59,7.17,6088342170.0,2470880766.0,-0.01,0.05,-10.78,11.71
